0.680375,-0.510283,0.282376,0.506758,0.657976,0.0666969,-0.948775,0.00380731,-0.653752,0.663478,-0.559657,-0.460469,-0.655064,0.797654,0.902454,0.652308,0.318473,-0.456638,0.781656,-0.581521,-0.951219,-0.93222,-0.220574,0.982224,0.152668,-0.284154,-0.308053,-0.685382,-0.780227,0.675146,-0.947406,-0.723027,0.817558,0.735123,-0.00216544,0.463136,-0.823224,-0.354829,-0.0351316,-0.742009,-0.534114,0.452802,0.0957983,-0.038852,-0.451144,0.739499,0.275407,-0.178314,0.0436658,0.862484,-0.404214,-0.617289,0.0431859,0.338345,-0.101125,-0.907944,0.530012,0.0926423,-0.667854,-0.84908,0.0857686,-0.37712,0.631002,-0.24732,0.60338,-0.337228,-0.213387,0.163597,0.718699,0.946671,0.0801965,-0.419439,-0.345907,0.863116,-0.575211,0.824242,0.5612,0.106865,-0.143756,0.385799,0.850365,-0.556204,-0.0129904,-0.634034,-0.14789,-0.830394,-0.172294,0.119107,-0.3343,-0.551139,-0.363651,0.308649,0.550938,0.849005,0.661716,0.658376,-0.078005,-0.512523,-0.217175,-0.0483801,-0.712035,0.387076,-0.841261,0.473207,0.26106,0.35835,-0.0713484,0.175853,-0.672829,-0.849408,0.16608,0.201973,-0.505445,-0.122086,-0.162654,-0.777678,0.168368,0.0459709,-0.141269,0.806301,0
-0.211234,0.42271,-0.906305,0.795082,-0.824166,-0.513788,-0.799312,-0.869151,0.574857,0.317225,0.663432,-0.897424,-0.0925733,0.838624,0.915541,0.0661361,0.704319,0.431785,-0.894443,0.150312,-0.634446,0.956833,0.0506357,-0.901239,0.224584,-0.990453,-0.22372,-0.962264,0.0985709,0.625305,0.990576,0.0268012,-0.495247,0.784243,0.299427,-0.0255194,-0.582468,-0.242458,-0.281642,0.911333,-0.150735,-0.721739,0.428411,-0.194069,0.54914,0.384332,-0.765316,-0.402561,-0.266395,-0.164236,-0.0688578,-0.272595,-0.85432,0.51466,-0.420435,0.463062,0.0154748,-0.497275,0.054001,-0.470573,-0.0919353,-0.237747,0.901151,-0.376503,-0.838035,-0.763755,0.0255946,0.834905,-0.806288,-0.845892,-0.824094,-0.0766988,-0.411797,-0.531793,-0.195861,0.409818,-0.710982,0.983928,0.644535,0.308324,0.822967,-0.350932,0.914857,-0.953395,0.6045,0.533374,-0.652708,0.848743,0.0388064,-0.763527,0.474397,-0.26544,0.643487,0.869078,-0.270766,-0.051051,0.169497,0.848157,0.227139,-0.376613,-0.857434,0.612244,0.155653,-0.728774,0.0116189,0.976871,0.570521,-0.899639,0.0329976,-0.154559,0.524797,0.854863,-0.310762,-0.512869,-0.779195,-0.202082,0.494797,-0.139738,0.663548,0.738282,0
0.566198,0.222482,0.312197,0.56119,0.168264,0.107485,-0.393492,0.47415,0.125251,-0.0268458,0.981645,0.301542,-0.326065,0.789223,-0.460872,0.15474,0.345159,-0.0970421,-0.238867,-0.395232,0.462976,-0.396086,0.377551,0.735657,-0.214121,-0.328941,0.833925,-0.969351,-0.437379,0.615102,0.42622,0.814483,-0.0886363,-0.690681,0.257226,-0.733029,0.345399,-0.7236,0.144358,-0.66389,0.0902431,0.716597,0.874511,-0.547623,-0.504084,0.758103,0.932884,0.300725,0.102103,0.234741,-0.654631,-0.403123,0.711721,-0.266263,-0.552588,0.189658,-0.217441,-0.434823,0.413553,0.27033,0.912783,0.766645,-0.929957,0.486598,0.941718,-0.982087,-0.296397,-0.800278,0.752692,-0.909529,-0.376231,-0.525751,0.67409,-0.778331,0.750268,-0.569501,-0.137748,-0.682217,0.891963,0.869429,-0.303111,0.193493,-0.687157,-0.233928,-0.471862,-0.166668,-0.930811,0.308866,0.11267,0.6907,-0.559785,0.792395,-0.121575,0.777454,0.521852,0.186013,0.114296,0.505044,0.49196,-0.428284,-0.783675,0.0712498,-0.112249,0.0788026,0.241088,0.928988,0.724673,0.340127,0.27051,-0.247307,-0.314281,0.583871,0.111321,-0.915387,0.6709,0.863208,0.308029,-0.370924,0.218217,0.0360479,0
0.59688,-0.814283,-0.172212,-0.191728,0.861447,0.554186,-0.443108,0.756195,-0.989955,0.853294,-0.262235,0.897874,-0.384446,-0.0772994,-0.523302,0.94147,0.0238279,-0.133575,0.394164,0.573914,-0.214341,-0.16428,-0.023895,0.622608,-0.691985,0.998807,-0.84752,-0.393933,-0.0192881,-0.871045,0.0275978,-0.135416,-0.683005,0.116837,-0.267808,-0.52984,-0.585543,0.846624,-0.179268,0.9552,0.287294,-0.292553,-0.111663,-0.192254,0.515512,-0.694548,-0.847838,0.972606,-0.956807,-0.300661,0.335613,-0.940117,0.327291,0.329247,-0.978895,-0.294527,0.583765,-0.610786,0.446016,-0.855916,0.212868,-0.309574,0.567159,0.057847,-0.936604,-0.716743,0.42477,0.907455,0.566153,0.226348,-0.212138,0.894904,0.439882,-0.307438,0.0786428,-0.592609,0.375167,-0.0512168,0.188679,0.307627,-0.814578,0.0928683,-0.0193009,0.752921,0.354761,-0.0714079,-0.617423,-0.85651,-0.647172,0.407519,-0.39362,-0.429669,-0.614615,-0.863259,-0.783912,-0.904217,-0.265285,-0.18832,0.0392895,-0.606759,0.306205,-0.387284,-0.523915,0.302204,-0.534911,0.728152,-0.265459,0.776894,0.91329,-0.187199,-0.214848,-0.807777,0.202796,0.9945,-0.693533,-0.782024,0.491068,-0.528768,-0.287111,-0.161974,0
0.823295,0.92313,-0.802285,-0.160681,0.356542,-0.801505,0.710238,-0.626643,0.0947278,0.163336,-0.10977,-0.258667,0.0597529,-0.103743,-0.265494,-0.716376,0.561387,-0.555626,-0.939906,-0.987185,0.655313,-0.684288,0.835407,0.656046,-0.268669,0.487128,0.92877,0.0838555,0.689398,-0.191281,0.693995,0.357123,0.201707,0.0887381,0.405326,-0.754283,-0.0517606,0.412233,0.613927,0.989732,0.0381179,-0.436453,0.149936,0.00304389,0.120723,-0.467892,0.257335,0.0517875,0.0489058,0.172059,0.607173,0.0410125,0.701454,-0.381724,0.415244,0.501451,0.987205,0.391911,0.0143429,0.14086,-0.38657,-0.083608,-0.50486,-0.0915449,0.807462,-0.77794,-0.863165,0.234339,0.816707,-0.326557,0.671185,-0.777078,0.369642,0.84973,-0.231635,0.98525,-0.0402862,0.893114,-0.377573,-0.591245,-0.239465,0.863139,-0.710279,0.29105,0.776487,-0.808671,0.348919,-0.618507,0.909938,-0.1537,0.969273,-0.995043,-0.114616,-0.639353,0.935015,0.509669,0.640853,0.0751976,0.390177,-0.00201845,0.826726,0.292137,-0.794481,0.597048,-0.0432462,-0.804692,-0.368258,0.8883,-0.678888,0.59226,-0.212626,-0.702579,-0.810795,-0.0366921,0.847289,0.575889,0.994594,0.045819,-0.205873,-0.147691,0
-0.604897,0.734938,0.6701,-0.132625,-0.227212,0.0821493,0.147701,0.964077,0.442268,0.674208,0.318233,-0.357734,-0.219704,-0.510799,0.437302,-0.778171,0.754055,-0.347981,0.0931876,0.292227,0.645261,0.471926,0.180815,0.814581,0.980653,0.0898991,-0.71659,0.687631,-0.377296,-0.507485,0.749631,-0.472842,0.508246,0.301849,-0.696618,-0.493122,0.184298,0.930242,0.594962,0.606784,-0.0236591,-0.184747,0.291116,-0.430282,-0.74301,-0.404739,-0.185542,-0.975676,0.26222,-0.794915,-0.564188,0.800094,0.144012,-0.411455,-0.712576,0.360465,-0.421558,-0.504226,-0.657507,-0.164512,-0.202404,0.661273,0.799391,0.0111953,-0.989306,-0.243417,0.123609,-0.791983,-0.378435,0.500437,-0.564581,0.585288,0.228056,0.661414,-0.818964,0.488857,0.113892,0.536172,-0.155408,-0.675725,-0.770154,-0.463095,-0.33206,-0.0925634,0.41784,-0.292601,0.434855,0.824093,0.477094,-0.999967,0.134233,-0.211021,-0.204512,-0.809187,-0.372903,0.936574,-0.465116,0.1655,0.691249,0.538301,-0.610182,0.264635,0.264834,-0.167025,-0.111068,0.678526,-0.640685,0.400766,-0.2589,-0.686911,0.695542,0.627867,0.690152,0.640987,-0.802862,0.963992,0.527828,0.306124,0.919772,-0.356546,0
-0.329554,-0.667812,-0.0745602,0.814568,0.0208035,0.544783,0.431878,0.808399,-0.186296,-0.789337,-0.911661,-0.390877,0.313151,0.544046,0.933922,-0.958021,-0.0416735,-0.654471,0.676114,-0.0793254,-0.103548,0.459958,0.685097,0.821039,0.444475,-0.786115,-0.0125444,-0.252292,-0.701811,0.872622,-0.0858807,0.150824,-0.592026,0.740921,0.476249,-0.199447,0.697542,-0.794837,-0.638003,-0.786599,-0.941393,-0.104589,-0.654427,-0.668161,-0.060688,-0.983138,0.173449,-0.175635,-0.421987,0.802842,0.833059,0.514192,0.308366,0.378872,0.43164,-0.888137,0.822859,0.430246,0.988485,-0.559703,0.624995,-0.879208,-0.873553,-0.267262,0.441207,0.529638,-0.0111663,-0.0761902,0.558453,-0.528295,0.547285,-0.336222,0.874286,-0.783199,0.595959,-0.59771,-0.697252,0.294437,-0.959077,-0.984751,0.693655,-0.890047,0.339322,0.876693,0.163038,-0.614784,0.174584,-0.872662,-0.81066,-0.65953,0.665795,0.40947,-0.27192,0.535071,0.15963,-0.717617,0.3929,-0.7146,-0.59121,-0.704225,-0.245036,0.887899,0.650338,0.56397,0.703995,-0.546321,0.469369,0.464869,0.269979,-0.471336,0.876038,0.885116,-0.0322952,-0.857173,0.0460999,-0.87191,0.553696,-0.287138,-0.77693,0.171444,0
0.536459,-0.0481053,0.887725,0.000130057,-0.419154,0.670818,0.965789,-0.0257511,0.211285,-0.144182,-0.902517,0.389051,-0.342464,-0.869112,0.864424,0.290488,-0.728297,-0.476985,0.756732,-0.221022,-0.964962,-0.244895,-0.851187,0.885736,0.371084,0.113332,-0.80565,-0.511054,0.161425,-0.48834,-0.413164,-0.999222,0.220252,-0.311249,-0.124468,0.365472,-0.286552,0.116049,-0.879867,0.421312,0.616711,-0.190851,-0.836298,-0.944876,-0.96385,-0.607363,0.948782,0.358261,0.681655,-0.264676,-0.0267127,0.288228,0.27087,-0.722362,-0.398594,0.227516,-0.971168,-0.955746,0.924209,-0.300567,-0.561293,-0.0833936,-0.189533,0.889723,0.154637,-0.835264,0.455955,-0.678238,-0.805111,0.875618,-0.772479,-0.104502,-0.830661,0.664528,0.293092,0.71569,0.12912,-0.224748,-0.568582,0.701845,0.509525,-0.826612,-0.943985,0.458779,-0.673384,-0.110188,-0.29424,0.882761,0.762096,-0.0158293,-0.758911,-0.967149,0.720239,0.388388,0.178242,-0.0606641,-0.493074,0.249132,0.133927,0.333158,-0.0915098,-0.697482,-0.922577,-0.469646,-0.551728,0.124524,-0.432946,-0.417361,0.124514,-0.47373,0.295658,0.650184,-0.836532,-0.381992,0.690994,-0.597818,-0.108603,0.0346608,0.18501,-0.737783,0
-0.444451,0.514564,-0.078707,0.951868,-0.963182,-0.12391,0.854733,-0.649488,0.597403,0.448406,0.509487,-0.177514,-0.767085,-0.531945,0.490462,0.900475,-0.0311136,-0.951624,0.376714,-0.476724,-0.880839,-0.803536,0.910241,0.223408,-0.885228,-0.158542,-0.316494,-0.592395,0.95312,0.053993,-0.203133,0.231514,0.420815,0.145067,-0.29474,-0.411456,-0.461481,-0.419616,-0.965568,-0.12829,0.77132,-0.277643,0.977828,-0.414924,-0.459812,0.83523,0.13845,0.227413,-0.0926262,0.0697168,0.998876,-0.78402,0.0159945,-0.911063,-0.452905,-0.540345,-0.960762,-0.102162,0.97317,0.249266,-0.461669,-0.136864,0.565021,0.408492,0.811919,0.259042,0.503453,0.596577,-0.51911,-0.0067246,-0.479462,0.0186235,-0.62714,0.437798,-0.21469,0.646009,-0.920254,0.613018,0.471912,-0.255689,-0.085695,-0.374068,-0.447677,0.0473741,-0.624245,-0.654921,0.73011,0.376113,-0.916252,0.577133,-0.766203,-0.0588325,0.452694,-0.341728,0.686181,0.336073,0.788573,0.355071,-0.853676,-0.475955,0.812786,-0.3991,-0.189509,0.429087,-0.458515,-0.892562,0.170408,0.448843,-0.345776,-0.708081,0.848997,0.886262,-0.874499,-0.110341,-0.404849,-0.77813,0.621283,0.740758,-0.21333,0.304059,0
0.10794,0.55501,0.678702,0.616358,-0.795903,-0.602225,-0.98404,0.625058,-0.811459,-0.383766,-0.652275,0.350839,-0.762353,-0.872697,0.302086,-0.559563,0.726056,-0.269105,-0.561429,0.874089,-0.466092,-0.0696007,-0.208677,-0.923339,-0.293581,-0.57432,0.0574753,0.23376,0.988867,-0.967637,0.797244,0.58488,0.591766,0.57595,0.182142,0.759796,0.27603,-0.886105,-0.473948,-0.260415,0.762157,0.462498,0.016243,0.506314,-0.724361,-0.0937816,0.209883,-0.563901,-0.850016,-0.383386,0.0190266,0.757233,0.996185,0.554933,0.130722,-0.777016,-0.0924749,-0.118814,-0.912486,0.775382,0.510867,0.445598,0.955543,0.458598,0.538883,0.203345,0.0559529,0.576773,0.177133,-0.777742,0.23925,0.0361917,0.163107,0.349084,-0.484043,-0.749646,0.341576,0.916017,0.960776,0.193954,-0.611322,-0.0289341,-0.979343,-0.0569155,-0.106123,0.507183,-0.573034,0.832267,0.716736,0.57895,-0.622775,-0.806773,-0.565169,-0.835552,0.127163,-0.507026,-0.992927,-0.0426532,0.790472,-0.965251,-0.666857,0.655118,-0.953556,-0.11499,0.510722,0.0251846,0.127863,0.0240741,0.555669,0.950885,-0.098842,0.22292,0.930191,-0.410149,0.0489206,-0.565257,0.0879403,-0.837034,0.00931966,0.269419,0
